drug_name	adverse_event	direction	log_ratio	ror_female	ror_male	n_female	n_male	total_reports
FAMPRIDINE	Mobility decreased	male_higher	-0.6410709259178575	9.750463201778013	18.51138073254103	1702	753	2455
INSULIN	Product quality issue	male_higher	-0.6410106645249127	1.3555154914152117	2.573308649032701	1308	1324	2632
FLUOXETINE	Serotonin syndrome	male_higher	-0.6406154955785754	48.65492875092766	92.32995325276372	687	637	1324
RITUXIMAB	Throat irritation	female_higher	0.6405343233796754	5.662211170676427	2.9840461819378885	1217	236	1453
MYCOPHENOLIC ACID	Condition aggravated	female_higher	0.6403313906476084	3.21783029971134	1.6961753490994913	1666	793	2459
INFLIXIMAB	Blood pressure fluctuation	male_higher	-0.6400966975795823	16.667567526063213	31.612779849206643	1414	1373	2787
APREMILAST	Drug intolerance	female_higher	0.6399297649303226	3.457171587742744	1.823068425675069	1760	291	2051
LEVOTHYROXINE	Alopecia	male_higher	-0.6398000371529229	6.275548767434651	11.899078633035492	3988	266	4254
HYDROXYCHLOROQUINE	Rheumatoid factor positive	female_higher	0.6397708572064982	453.3072822754399	239.0802729528536	2896	52	2948
GEMCITABINE	Malignant neoplasm progression	female_higher	0.6397668597382355	17.722109234690635	9.346912825215389	1068	926	1994
ADALIMUMAB	Rash	female_higher	0.6392009584964916	1.8892387799593626	0.9969776041806541	15749	3490	19239
MORPHINE	Drug withdrawal syndrome neonatal	female_higher	0.6387263855079226	59.61078478837785	31.472373366252675	907	999	1906
INFLIXIMAB	Infusion related reaction	female_higher	0.6387050127434022	57.767294431094605	30.499727907085695	9845	2694	12539
LEFLUNOMIDE	Alopecia	female_higher	0.6386473024493942	17.619822088148844	9.303374844654353	8286	202	8488
TOFACITINIB	Hypoaesthesia	female_higher	0.6384796192735418	2.720333703925277	1.4365938630263122	2718	234	2952
CANDESARTAN	Fatigue	female_higher	0.6382110172750574	4.555543116367999	2.406404540309692	1340	365	1705
BUDESONIDE	Malaise	female_higher	0.6380946689652635	2.6252984639398447	1.3869400549206417	955	231	1186
HYDROCORTISONE	Drug hypersensitivity	female_higher	0.6380214651949738	8.863047104643107	4.682673264895523	1468	203	1671
TAMSULOSIN	Dizziness	male_higher	-0.6379070987418523	3.0328636905070083	5.739742704370142	70	1269	1339
CIPROFLOXACIN	Tendonitis	male_higher	-0.6375329524388142	63.39639614978121	119.93380543439756	1027	901	1928
TOCILIZUMAB	Neck pain	female_higher	0.6373144620315176	5.331089185964407	2.818602248063993	1198	107	1305
LAMOTRIGINE	Foetal exposure during pregnancy	male_higher	-0.6369238262710621	11.168526422500971	21.115840805050414	708	1072	1780
ETANERCEPT	Accidental exposure to product	male_higher	-0.6362667591610643	2.151280937574309	4.064660447699036	4112	1931	6043
TRAMADOL	Confusional state	female_higher	0.6357565183656431	6.162264193608798	3.263132930576731	1574	744	2318
FACTOR VIII	Fall	male_higher	-0.6356853178935516	2.6293985478704736	4.965134808581425	39	980	1019
FLUTICASONE;SALMETEROL	Headache	female_higher	0.6355535884514292	1.1040312360427258	0.5847415364119894	1295	212	1507
SECUKINUMAB	Treatment failure	female_higher	0.6352194181244091	6.739134520842588	3.570523019719877	2423	706	3129
FLUTICASONE;VILANTEROL	Asthma	male_higher	-0.6343705966865221	23.86581523903011	45.00698531772837	1926	1180	3106
CELECOXIB	Pain	female_higher	0.6342445930314319	4.7128989520434725	2.499419773702421	3756	508	4264
ALPELISIB	Diarrhoea	female_higher	0.6342311864101067	5.782297640515625	3.066601462540861	1198	33	1231
NIRAPARIB	Dizziness	female_higher	0.6341664958490828	3.2743961293329735	1.7366656266632408	1180	12	1192
OCRELIZUMAB	Urinary tract infection	male_higher	-0.6338384421626615	7.043036773604865	13.274937768044168	2565	844	3409
TOCILIZUMAB	Osteoarthritis	female_higher	0.6335699333951528	14.090768803248706	7.47788467683906	2419	178	2597
PREDNISONE	Therapeutic response decreased	female_higher	0.6335236230443372	3.954589393435227	2.0987735560073317	851	339	1190
TOFACITINIB	Gastrooesophageal reflux disease	female_higher	0.6333449461898357	2.214201645186458	1.1753276517407683	1114	99	1213
RISPERIDONE	Agitation	female_higher	0.6329664614760773	7.035840016793934	3.7361311619336512	369	697	1066
PREGABALIN	Intentional overdose	male_higher	-0.6327790156649005	3.157011890208251	5.944134835926321	712	579	1291
GOLIMUMAB	Weight decreased	female_higher	0.6325633392630104	1.8588293426593763	0.9874628182199682	1166	207	1373
RAMIPRIL	Hyperkalaemia	female_higher	0.6323494350035079	43.128518188322765	22.915992246432754	644	693	1337
HYDROCODONE;PARACETAMOL	Drug abuse	female_higher	0.6321746136174671	17.152806719881987	9.115599746710393	1961	2418	4379
PREGABALIN	Intentional product use issue	female_higher	0.6317900323305832	7.241025697137075	3.849613812812016	1995	614	2609
ESCITALOPRAM	Condition aggravated	male_higher	-0.6317486044426697	2.3949371771592993	4.504629312632023	626	566	1192
SECUKINUMAB	Muscle spasms	female_higher	0.6315660461525755	1.6967257559884177	0.9022481569819245	1527	340	1867
VENLAFAXINE	Hypertension	female_higher	0.631553746966143	2.841560667890896	1.5110423115041418	894	197	1091
VEDOLIZUMAB	Decreased appetite	female_higher	0.6314414674815075	2.1418314015069115	1.1390787146816748	944	420	1364
RITUXIMAB	Pneumonia	female_higher	0.6314147946944865	5.010019287653311	2.6645227748342832	5995	2581	8576
DABIGATRAN	Upper gastrointestinal haemorrhage	female_higher	0.631391717412908	41.96180371049357	22.317431430642543	510	667	1177
C1-INHIBITOR	Off label use	female_higher	0.6312455190235042	3.7069933977305416	1.9718567747700875	1268	184	1452
INGENOL	Application site vesicles	female_higher	0.6311481997527046	1880.3394116073541	1000.304145125884	1168	290	1458
SOMATROPIN	Injection site pain	male_higher	-0.6309046292436695	3.163940948450399	5.946025513297458	1485	2397	3882
NALTREXONE	Injection site mass	female_higher	0.6308783246493617	59.58980767111884	31.7091798003146	1089	609	1698
FUMARIC ACID	Gait disturbance	male_higher	-0.6308279754096857	3.1541016619163496	5.9270800939840775	2894	1082	3976
CELECOXIB	Asthenia	female_higher	0.6306937829945723	2.8121522977576823	1.4966905182507841	1266	221	1487
ALPRAZOLAM	Nausea	female_higher	0.6306904296560252	0.8195171088398735	0.4361668464444386	1092	231	1323
TRAMADOL	Road traffic accident	female_higher	0.6302824872814556	10.85023424748612	5.7771136075718506	715	343	1058
AZATHIOPRINE	Malaise	female_higher	0.6300942041956631	2.2447881745765854	1.1954431557111789	1027	220	1247
CETIRIZINE	Product use in unapproved indication	female_higher	0.6292517733169971	10.890307818692698	5.804430059747265	2840	551	3391
VITAMIN D2	Dyspnoea	male_higher	-0.6291018572196085	15.694642254714555	29.44197136280834	911	272	1183
METHOTREXATE	Inflammation	female_higher	0.6290326146331287	10.31088067529772	5.496805466776355	3503	616	4119
INFLIXIMAB	Product use in unapproved indication	female_higher	0.6283177630127419	2.9029192380852598	1.548674031842422	2865	967	3832
LEFLUNOMIDE	Depression	female_higher	0.6282726207927092	3.4484548112680624	1.8397940373452017	1568	131	1699
ALLOPURINOL	Acute kidney injury	female_higher	0.6275994647337764	14.015118597449675	7.482277184061952	598	810	1408
PREGABALIN	Weight increased	female_higher	0.6274705935701153	5.843656969404332	3.1201659848660936	4606	932	5538
RANITIDINE	Breast cancer stage I	female_higher	0.6274012760776406	965.5507512610225	515.5825307827039	8193	105	8298
BOTULINUM TOXIN	Product preparation error	female_higher	0.6272768576365784	81.08156141513655	43.30112955860126	2942	271	3213
PREDNISOLONE	Pain	female_higher	0.6272013731087109	0.61664532307447	0.329340656268609	796	302	1098
MEPOLIZUMAB	Off label use	female_higher	0.6271480197267009	1.123777419821671	0.6002240283124252	1131	293	1424
TRAMADOL	Drug interaction	female_higher	0.6270446807720633	3.7737597748383274	2.0158221185749143	814	504	1318
METHOTREXATE	Febrile neutropenia	male_higher	-0.6270241189483041	7.253592163555045	13.578951852050954	2008	2756	4764
MONTELUKAST	Hypertension	female_higher	0.6269125674936524	6.148134485029379	3.2845712717667745	984	264	1248
INTERFERON BETA-1A	Feeling abnormal	male_higher	-0.6267008611703214	1.5321737976657124	2.8673503232294335	1630	485	2115
VITAMIN C	Blood cholesterol increased	female_higher	0.6266476043177027	132.62424175678575	70.87177620738933	1071	98	1169
EFAVIRENZ;EMTRICITABINE;TENOFOVIR	Osteonecrosis	female_higher	0.6263408669040214	445.9449919429884	238.37730679897885	1140	3083	4223
LEFLUNOMIDE	Diarrhoea	female_higher	0.6257829851373109	4.02162163345462	2.150934131525363	5225	491	5716
EMTRICITABINE;RILPIVIRINE;TENOFOVIR	Bone density decreased	female_higher	0.625716668333042	648.6507806619952	346.94900698047934	998	2335	3333
SODIUM CITRATE	Pallor	female_higher	0.6256869866268957	644.3504355798941	344.65907708886834	1941	716	2657
FARICIMAB	No adverse event	male_higher	-0.6251782614693466	55.61231745166784	103.91600983213792	684	767	1451
MINOXIDIL	Hair colour changes	female_higher	0.6249511092371356	39.053198134137006	20.90469264290019	908	201	1109
ADALIMUMAB	Skin exfoliation	male_higher	-0.6249507859671111	0.650479194433229	1.2151953192596017	1268	812	2080
NAPROXEN	Abdominal pain upper	female_higher	0.624829424172769	7.240155200328407	3.8760369170448845	2654	440	3094
NAPROXEN	Arthralgia	female_higher	0.6244182781394597	3.363189769487399	1.8012332724569273	2678	430	3108
LEVOTHYROXINE	Maternal exposure during pregnancy	male_higher	-0.6240425202015609	2.871715208779833	5.359935841718181	1038	16	1054
FUROSEMIDE	Pyrexia	female_higher	0.62401804639446	1.8489556825480131	0.990646951804203	741	370	1111
DOXYCYCLINE	Malaise	female_higher	0.6239027930762302	3.152233094245421	1.68912108804006	995	209	1204
ADALIMUMAB	Aspartate aminotransferase increased	female_higher	0.6236453577321198	1.221899068791185	0.654922025487142	819	265	1084
BORTEZOMIB	Plasma cell myeloma	female_higher	0.6234987359552964	105.9575965234435	56.80022263357419	2252	2848	5100
CODEINE;PARACETAMOL	Nausea	female_higher	0.6233339913697022	2.5856288943241896	1.3862950723288077	982	173	1155
PREGABALIN	Abdominal pain	female_higher	0.6232243352278253	1.0675165611773343	0.572415956476723	940	196	1136
LEVOTHYROXINE	Hot flush	female_higher	0.6232123829171075	6.235907718305505	3.3438129911175434	1097	95	1192
LEFLUNOMIDE	Rheumatoid factor positive	female_higher	0.6231567691620254	613.7114632144079	329.10212696900595	3195	54	3249
NATALIZUMAB	Immune reconstitution inflammatory syndrome	female_higher	0.6231427300776282	80.20997326556807	43.01311770144563	810	351	1161
EMTRICITABINE;RILPIVIRINE;TENOFOVIR	Pain	male_higher	-0.622648890156285	4.727555135319082	8.81149460556905	359	965	1324
DOCETAXEL	Anaemia	male_higher	-0.6225695659823108	2.598601741472771	4.843042188455457	944	560	1504
TIOTROPIUM	Dyspnoea exertional	male_higher	-0.6224941754927449	8.661155733294207	16.140672774756375	562	608	1170
METFORMIN	Off label use	female_higher	0.6214996640490857	0.7441344890144649	0.399703139070317	1380	634	2014
TADALAFIL	Asthenia	male_higher	-0.6214548477320632	1.5441758691444953	2.8746910216236206	390	830	1220
PREDNISONE	Pyrexia	female_higher	0.621335584800709	4.31121704867803	2.316099816254115	4902	2326	7228
PREGABALIN	Discomfort	female_higher	0.6211541157284693	3.7316378584506964	2.005098377604068	982	165	1147
ALPRAZOLAM	Drug ineffective	female_higher	0.6208112440320688	1.4895152585990468	0.8006266809347046	2847	972	3819
TOFACITINIB	Liver function test increased	female_higher	0.6207853524607565	6.832278525679777	3.6725008885207324	971	113	1084
SEMAGLUTIDE	Abdominal discomfort	male_higher	-0.6206473129210649	2.1471244449677678	3.9939343288045506	772	485	1257
DOXORUBICIN	Death	female_higher	0.6202995560134594	0.594761648767439	0.319852892439487	659	535	1194
IRINOTECAN	Febrile neutropenia	female_higher	0.6202798755049233	21.551875575263868	11.590467243588895	460	570	1030
INSULIN	Drug hypersensitivity	male_higher	-0.6201850854552415	0.3956708712679959	0.7356598252756814	724	453	1177
ZOLPIDEM	Drug abuse	female_higher	0.6201262130084002	33.2479714164289	17.88330403672801	1457	999	2456
CARBOPLATIN	Myelosuppression	female_higher	0.6200580643739593	24.165656825936665	12.999025868121945	1403	554	1957
ROSIGLITAZONE	Cardiac failure congestive	female_higher	0.6199933720745134	277.87964468070845	149.4847999476038	6054	6466	12520
CERTOLIZUMAB	Knee arthroplasty	female_higher	0.6197465470104015	15.523059884353437	8.352660457742898	1396	100	1496
DABIGATRAN	Melaena	female_higher	0.6196112168584875	30.097681132767047	16.19717611492196	464	553	1017
FLUDARABINE	Cytokine release syndrome	female_higher	0.6191732114962996	147.65745851481762	79.49720869180162	464	799	1263
ONDANSETRON	Headache	female_higher	0.6180651783864085	2.1569236605158513	1.1625522420711487	1048	173	1221
ADALIMUMAB	Contusion	female_higher	0.6179855684483033	2.4261017525684165	1.3077396432515236	5017	817	5834
OMALIZUMAB	Nasopharyngitis	male_higher	-0.6178490329487247	4.999464510561452	9.273675933062876	2422	979	3401
NAPROXEN	Abdominal discomfort	female_higher	0.6175040518128048	8.899462882266594	4.799380623403822	2755	491	3246
ADALIMUMAB	Diverticulitis	male_higher	-0.6173419774383956	2.1007414650321157	3.8947610845775533	1150	729	1879
PREDNISONE	Weight decreased	female_higher	0.6172927875754977	2.7241326980357656	1.4694046429071799	2676	1256	3932
EXENATIDE	Injection site haemorrhage	male_higher	-0.6172409039452815	40.4074713568202	74.90761890581457	3008	2980	5988
SECUKINUMAB	Skin exfoliation	male_higher	-0.6171454483974936	3.885839497854461	7.202905568786798	1618	1306	2924
ROSUVASTATIN	Malaise	female_higher	0.6168763069901233	2.6183830091031335	1.4129513151513269	1320	431	1751
APREMILAST	Muscle spasms	female_higher	0.6160747098724272	1.6615197851168015	0.8973206664317819	1491	280	1771
RANITIDINE	Gastric cancer	female_higher	0.6160265359917991	188.79779709468005	101.9670834289477	5897	7523	13420
HYDROCHLOROTHIAZIDE	Drug ineffective	female_higher	0.6159818943996362	1.7100548596858751	0.923618249398523	1321	409	1730
OLAPARIB	Death	male_higher	-0.615844546361197	6.370487440271908	11.79316981034678	2210	1498	3708
TEMOZOLOMIDE	Nausea	male_higher	-0.6154460351435531	1.4615596169463314	2.7045894640871317	461	564	1025
BUPRENORPHINE	Rash	female_higher	0.6153275486563724	1.9617587889578192	1.0602596845251582	1626	620	2246
PREDNISONE	Pain in extremity	female_higher	0.6153068305756906	2.4644865932689615	1.3319934792300128	3288	866	4154
UMECLIDINIUM	Dyspnoea	male_higher	-0.6151257194565378	11.048523711223432	20.438544158992443	841	832	1673
EFAVIRENZ;EMTRICITABINE;TENOFOVIR	Renal injury	female_higher	0.6147607078264015	358.19473261983336	193.70106654261795	1143	2952	4095
QUETIAPINE	Asthenia	female_higher	0.614594251925939	1.2954069741002754	0.7006342095832344	947	349	1296
PALBOCICLIB	Neutrophil count decreased	female_higher	0.6145799064952273	15.119002468598593	8.177385575907818	2066	37	2103
NAPROXEN	Malaise	female_higher	0.6145637469432423	2.53250177291969	1.3697714625450672	2183	369	2552
SECUKINUMAB	Therapeutic product effect decreased	female_higher	0.614485940198259	8.846600932417685	4.785293543430264	1855	445	2300
METFORMIN	Diabetes mellitus	female_higher	0.6143558041228265	6.568292110707025	3.553375660189695	788	429	1217
OXYCODONE;PARACETAMOL	Dependence	female_higher	0.6142220323988425	283.1905960597699	153.2235740172472	6659	8913	15572
PANTOPRAZOLE	Chest pain	female_higher	0.6139593167401594	3.6903495966233444	1.997231313970001	1128	370	1498
LEFLUNOMIDE	Hand deformity	female_higher	0.6138682680035661	367.93086074104855	199.1437197972871	5750	158	5908
VITAMIN D3	Maternal exposure during pregnancy	female_higher	0.6133795459307603	21.18512690124232	11.472120966207072	1074	12	1086
HYDROXYCHLOROQUINE SULFATE	Condition aggravated	female_higher	0.6133685335135195	13.845577348862875	7.4977076198349275	1483	134	1617
PREDNISONE	Post transplant lymphoproliferative disorder	female_higher	0.6132319187773265	73.6377323978643	39.88202192512259	629	580	1209
ABATACEPT	Asthenia	female_higher	0.6129818755104357	1.564983079124948	0.8478030999237101	2715	248	2963
PREDNISONE	Feeling abnormal	female_higher	0.6126852313970356	1.004631895911147	0.54440379910831	1074	297	1371
TOCILIZUMAB	Product use in unapproved indication	female_higher	0.6124585394701726	2.5141978788574204	1.3627371376096382	2077	325	2402
MORPHINE	General physical health deterioration	female_higher	0.6124122668551499	3.723837604695274	2.0184754199390307	730	486	1216
TOFACITINIB	Fatigue	female_higher	0.6123175885849987	2.2887496823730884	1.240715326681899	11220	1280	12500
PREGABALIN	Nasopharyngitis	female_higher	0.6121422391867076	1.9336656339703775	1.0484105491594258	1621	282	1903
BOTULINUM TOXIN	Dizziness	female_higher	0.611894247430107	1.3058959185524628	0.7082168728698259	1679	102	1781
PALBOCICLIB	Dry skin	female_higher	0.6118437933221337	1.939945136760171	1.052129177768445	1370	12	1382
SULFASALAZINE	Anti-cyclic citrullinated peptide antibody positive	female_higher	0.6118247535826171	897.0849859860767	486.5432746649443	3840	50	3890
TEDUGLUTIDE	Vascular device infection	male_higher	-0.6115598108664813	410.9616580559977	757.527417622371	548	489	1037
INFLIXIMAB	Pneumonia	female_higher	0.611453179338261	3.1485302521849685	1.708272418070757	3910	1458	5368
IXAZOMIB	Diarrhoea	female_higher	0.6112934386647833	5.221029657180597	2.8331840809007875	1549	862	2411
SECUKINUMAB	Dizziness	female_higher	0.611043281863408	1.136725101902438	0.6169965348251755	2595	660	3255
PREGABALIN	Joint swelling	female_higher	0.6109500328250654	3.2734929890140836	1.7769662820276677	1841	266	2107
RANITIDINE HYDROCHLORIDE	Colorectal cancer	female_higher	0.6108928313324946	55.34052895150163	30.04248964706138	794	886	1680
SELEXIPAG	Pain in jaw	male_higher	-0.610793885573738	80.99037559365603	149.1756116108458	1562	471	2033
