drug_id	cluster	pc1	pc2
DRUG:CALCIUM_CARBONATE-VITAMIN_D	6	0.65598136	-0.3756801
DRUG:CALCIUM_CARBONATE-VITAMIN_D3	0	-0.6164149	0.22711912
DRUG:CALCIUM_CARBONATE/ETIDRONIC_ACID	2	-0.2310094	0.4707375
DRUG:CALCIUM_CARBONATE/FAMOTIDINE/MAGNESIUM_HYDROXIDE	5	0.4546808	0.093226254
DRUG:CALCIUM_CARBONATE/MAGNESIUM_CARBONATE	4	-0.8388102	-0.030706584
DRUG:CALCIUM_CARBONATE/SODIUM_ALGINATE	4	-0.8281766	0.007558942
DRUG:CALCIUM_CARBONATE/SODIUM_ALGINATE/SODIUM_BICARBONATE	4	-0.8460359	0.011404008
DRUG:CALCIUM_CARBONATE/VITAMIN_D_NOS	10	0.20312181	0.18744609
DRUG:CALCIUM_CARBONATE/VITAMIN_D3	18	0.45279592	0.09346187
DRUG:CALCIUM_CARBONATE;FAMOTIDINE;MAGNESIUM_HYDROXIDE	18	0.495225	0.28650716
DRUG:CALCIUM_CARBONATE;MAGNESIUM_CARBONATE	0	-0.73276055	0.11693075
DRUG:CALCIUM_CARBONATE;POTASSIUM_BICARBONATE;SODIUM_ALGINATE	4	-0.84571797	0.02894932
DRUG:CALCIUM_CARBONATE;RISEDRONIC_ACID	10	0.033233933	0.15794006
DRUG:CALCIUM_CARBONATE;SODIUM_ALGINATE	0	-0.82545394	0.08885732
DRUG:CALCIUM_CARBONATE;SODIUM_ALGINATE;SODIUM_BICARBONATE	4	-0.8374761	0.011939883
DRUG:CALCIUM_CARBONATE?VITAMIN_D3	10	0.21495965	0.08836973
DRUG:CALCIUM_CARBONATE\CALCIUM_CITRATE	4	-0.79110485	0.027785778
DRUG:CALCIUM_CARBONATE\CALCIUM_CITRATE\CALCIUM_PHOSPHATE\CHOLECALCIFEROL\VITAMIN_D	4	-0.84531045	-0.27369857
DRUG:CALCIUM_CARBONATE\CALCIUM_CITRATE\CHOLECALCIFEROL	17	0.7567148	-0.14378464
DRUG:CALCIUM_CARBONATE\CALCIUM_GLUBIONATE	12	-0.104195535	0.35799828
DRUG:CALCIUM_CARBONATE\CALCIUM_GLUCEPTATE\CHOLECALCIFEROL	6	0.5855591	-0.39799032
DRUG:CALCIUM_CARBONATE\CALCIUM_GLUCONATE	4	-0.82396716	0.050534904
DRUG:CALCIUM_CARBONATE\CALCIUM_GLUCONATE\CALCIUM_LACTATE	4	-0.89523375	-0.097590774
DRUG:CALCIUM_CARBONATE\CALCIUM_LACTATE_GLUCONATE	4	-0.9303876	-0.2238828
DRUG:CALCIUM_CARBONATE\CHOLECALCIFEROL	3	-0.88945246	-0.8258786
DRUG:CALCIUM_CARBONATE\CHOLECALCIFEROL\MAGNESIUM_CARBONATE	9	-0.94552976	-0.40836614
DRUG:CALCIUM_CARBONATE\CHOLECALCIFEROL\MAGNESIUM_SULFATE	18	0.50198007	0.15528622
DRUG:CALCIUM_CARBONATE\CHOLECALCIFEROL\ZINC	0	-0.6486422	0.29297248
DRUG:CALCIUM_CARBONATE\CITRIC_ACID_MONOHYDRATE	6	0.29708394	-0.63067365
DRUG:CALCIUM_CARBONATE\DIMETHICONE	10	0.23703861	0.18356416
DRUG:CALCIUM_CARBONATE\DIMETHICONE\MAGNESIUM_HYDROXIDE	7	0.40040475	-0.0428845
DRUG:CALCIUM_CARBONATE\ERGOCALCIFEROL	9	-0.94711894	-0.30287975
DRUG:CALCIUM_CARBONATE\ERGOCALCIFEROL\RETINOL	4	-0.8853544	-0.1690212
DRUG:CALCIUM_CARBONATE\ETIDRONATE_DISODIUM	9	-0.93151474	-0.4874528
DRUG:CALCIUM_CARBONATE\FAMOTIDINE\MAGNESIUM_HYDROXIDE	9	-1.008458	-0.428383
DRUG:CALCIUM_CARBONATE\MAGNESIUM_CARBONATE	4	-0.9288852	-0.115311116
DRUG:CALCIUM_CARBONATE\MAGNESIUM_CARBONATE\MAGNESIUM_TRISILICATE	9	-0.96255	-0.25397605
DRUG:CALCIUM_CARBONATE\MAGNESIUM_HYDROXIDE	9	-0.9230612	-0.30581972
DRUG:CALCIUM_CARBONATE\MAGNESIUM\VITAMIN_D	8	0.20882031	0.422425
DRUG:CALCIUM_CARBONATE\RISEDRONATE_SODIUM	12	0.069165535	0.2964041
DRUG:CALCIUM_CARBONATE\SODIUM_ALGINATE	2	-0.027645174	0.4850274
DRUG:CALCIUM_CARBONATE\SODIUM_ALGINATE\SODIUM_BICARBONATE	9	-0.96837866	-0.5015752
DRUG:CALCIUM_CARBONATE\VITAMIN_D	3	-0.95810187	-0.69186044
DRUG:CALCIUM_CARBONATE\VITAMIN_D\ZINC	7	0.3928175	-0.04305321
DRUG:CALCIUM_CHANNEL_BLOCKERS	8	0.064171396	0.48005518
DRUG:CALCIUM_CHEW	10	0.26451612	0.1766161
DRUG:CALCIUM_CHEWS	16	-0.4400504	0.43624827
DRUG:CALCIUM_CHLORIDE	9	-0.9496483	-0.35649654
DRUG:CALCIUM_CHLORIDE_ANHYDROUS\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	4	-0.8856234	-0.072912395
DRUG:CALCIUM_CHLORIDE_DIHYDRATE;POTASSIUM_CHLORIDE;SODIUM_ACETATE_TRIHYDRAT	5	0.082193665	0.08317536
DRUG:CALCIUM_CHLORIDE_HEXAHYDRATE	0	-0.6274236	0.13797465
DRUG:CALCIUM_CHLORIDE,_SODIUM	10	0.25467053	0.23862782
DRUG:CALCIUM_CHLORIDE\DEXTROSE_MONOHYDRATE\HYDROCHLORIC_ACID\MAGNESIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE\SODIUM_HYDROXIDE\SODIUM_LACTATE	4	-0.88259214	-0.19188613
DRUG:CALCIUM_CHLORIDE\DEXTROSE_MONOHYDRATE\MAGNESIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE\SODIUM_LACTATE	4	-0.8496206	-0.17061724
DRUG:CALCIUM_CHLORIDE\DEXTROSE_MONOHYDRATE\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	9	-0.92233557	-0.55449986
DRUG:CALCIUM_CHLORIDE\DEXTROSE_MONOHYDRATE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	5	0.24742922	0.111080796
DRUG:CALCIUM_CHLORIDE\DEXTROSE\DEXTROSE_MONOHYDRATE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	0	-0.7792104	0.10210523
DRUG:CALCIUM_CHLORIDE\DEXTROSE\MAGNESIUM_CHLORIDE\OXIGLUTATIONE\POTASSIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE\SODIUM_PHOSPHATE\SODIUM_PHOSPHATE,_DIBASIC	9	-0.8200119	-0.5012048
DRUG:CALCIUM_CHLORIDE\DEXTROSE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE	14	0.22167298	-0.112785935
DRUG:CALCIUM_CHLORIDE\DEXTROSE\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE	0	-0.7831241	0.07452649
DRUG:CALCIUM_CHLORIDE\DEXTROSE\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE_SOLUTION	4	-0.9035447	-0.1733758
DRUG:CALCIUM_CHLORIDE\DEXTROSE\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	3	-0.9213028	-0.7849543
DRUG:CALCIUM_CHLORIDE\DEXTROSE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE	4	-0.8315142	-0.0059120953
DRUG:CALCIUM_CHLORIDE\DEXTROSE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE	4	-0.9339577	-0.05883345
DRUG:CALCIUM_CHLORIDE\GELATIN\SODIUM_CHLORIDE	16	-0.42572093	0.28304276
DRUG:CALCIUM_CHLORIDE\ICODEXTRIN\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	9	-1.0061004	-0.4879642
DRUG:CALCIUM_CHLORIDE\LIDOCAINE\MAGNESIUM_CHLORIDE\PHENYLEPHRINE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE\SODIUM_CITRATE	1	0.6087938	-0.21697891
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE	0	-0.6385072	0.21947142
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\MALIC_ACID\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE	4	-0.72250724	-0.11500251
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\POTASSIUM_PHOSPHATE,_DIBASIC\POTASSIUM_PHOSPHATE,_MONOBASIC\SODIUM_CHLORIDE	0	-0.7746681	0.034917593
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\PROCAINE_HYDROCHLORIDE\SODIUM_CHLORIDE	8	0.29345122	0.259896
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE_\SODIUM_CHLORIDE\SUCCINYLATED_GELATIN	2	-0.09980461	0.38228765
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE	9	-0.9429721	-0.27563855
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE\SODIUM_CITRATE	4	-0.8438487	-0.25085226
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE\SODIUM_PHOSPHATE,_DIBASIC,_DIHYDRATE	12	0.04866595	0.2455872
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE\TRISODIUM_CITRATE_DIHYDRATE	8	0.16427445	0.36231276
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE	5	0.27333266	0.28327397
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	10	0.23264298	0.21844974
DRUG:CALCIUM_CHLORIDE\MAGNESIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	10	0.37231675	0.14072904
DRUG:CALCIUM_CHLORIDE\MALTOSE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	16	-0.36231357	0.3909444
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE	9	-0.9074129	-0.50239193
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE	4	-0.9101217	-0.10179341
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE	4	-0.92734396	-0.16457692
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE	9	-0.96316004	-0.42239976
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_LACTATE\SORBITOL	2	-0.07671085	0.45291433
DRUG:CALCIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_LACTATE	9	-0.8528769	-0.45853823
DRUG:CALCIUM_CHLORIDE\SODIUM_CHLORIDE\SODIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS\SODIUM_PHOSPHATE,_MONOBASIC,_ANHYDROUS	0	-0.72858006	0.1763651
DRUG:CALCIUM_CIT	2	-0.117284134	0.37191686
DRUG:CALCIUM_CITRATE	3	-0.96040994	-0.5780418
DRUG:CALCIUM_CITRATE_+_D3	0	-0.6902152	0.17315689
DRUG:CALCIUM_CITRATE_+D3	18	0.52749276	-0.028904676
DRUG:CALCIUM_CITRATE_-_VITAMIN_D	5	0.24134514	0.07776028
DRUG:CALCIUM_CITRATE_/_VITAMIN_D3	6	0.54748136	-0.2825151
DRUG:CALCIUM_CITRATE_D	2	-0.16344112	0.41592482
DRUG:CALCIUM_CITRATE_MALATE	12	-0.14534013	0.35274586
DRUG:CALCIUM_CITRATE_MALATE_WITH_D3	2	-0.024200454	0.47283033
DRUG:CALCIUM_CITRATE_PLUS	12	-0.15181506	0.35234168
DRUG:CALCIUM_CITRATE_PLUS_D	7	0.40985832	-0.060323417
DRUG:CALCIUM_CITRATE_PLUS_D3	18	0.4794665	0.110907644
DRUG:CALCIUM_CITRATE_PLUS_VITAMIN_D	8	0.11509106	0.3794184
DRUG:CALCIUM_CITRATE_W/	1	0.47991925	-0.06833038
DRUG:CALCIUM_CITRATE_W/COLECALCIFEROL	5	0.4362706	0.03440255
DRUG:CALCIUM_CITRATE_W/MAGNESIUM	8	0.07048056	0.43539885
DRUG:CALCIUM_CITRATE_W/MAGNESIUM/VITAMIN_D_NOS	8	0.12912187	0.36519304
DRUG:CALCIUM_CITRATE_W/VITAMIN_D_NOS	16	-0.34586585	0.44789186
DRUG:CALCIUM_CITRATE_WITH_D	5	0.19334653	0.18033633
DRUG:CALCIUM_CITRATE-VITAMIN_D	18	0.5160021	0.03205675
DRUG:CALCIUM_CITRATE/MAGNESIUM	2	-0.1204278	0.51293886
DRUG:CALCIUM_CITRATE/VITAMIN_D_NOS	6	0.48462236	-0.3708754
DRUG:CALCIUM_CITRATE/VITAMIN_D3	8	0.0152764395	0.43449453
DRUG:CALCIUM_CITRATE;COLECALCIFEROL;MAGNESIUM	18	0.4172274	0.20318004
DRUG:CALCIUM_CITRATE;MAGNESIUM	16	-0.30164337	0.3794591
DRUG:CALCIUM_CITRATE;VITAMIN_D_NOS	2	-0.07085013	0.47477028
DRUG:CALCIUM_CITRATE\CHOLECALCIFEROL	9	-0.96344274	-0.22672902
DRUG:CALCIUM_CITRATE\ERGOCALCIFEROL	0	-0.72851855	0.21245989
DRUG:CALCIUM_CITRATE\VITAMIN_D	9	-1.001749	-0.3642015
DRUG:CALCIUM_CL\DEXTROSE\LACTIC_ACID\MAGNESIUM_CL\POTASSIUM_CL\SODIUM_BICAR\SODIUM_CL	16	-0.39487368	0.35738072
DRUG:CALCIUM_CL\DEXTROSE\MAGNESIUM_CL\SODIUM_BICAR\SODIUM_CL\SODIUM_LACT	16	-0.46433192	0.3325192
DRUG:CALCIUM_CL\HISTIDINE\MAGNESIUM\MANNITOL\POTASSIUM\SODIUM_CL\TRYPTOPHAN	14	0.24458784	-0.018008322
DRUG:CALCIUM_CL\MAGNESIUM_CL\POTASSIUM_CL\SODIUM_BICAR\SODIUM_CL\SODIUM_PHOSPHATE,DIB	0	-0.60716385	0.16385737
DRUG:CALCIUM_COMPOUNDS	1	0.6815004	-0.07008919
DRUG:CALCIUM_D	7	0.37395412	0.066937
DRUG:CALCIUM_D_/01272001/	18	0.4820217	0.10783091
DRUG:CALCIUM_D_CALCIUM_CITRATE_CHOLECALCIFEROL)	10	0.3928696	0.18577775
DRUG:CALCIUM_D_CHOLECALCIFEROL)	1	0.5090407	-0.24311003
DRUG:CALCIUM_D_SANDOZ	8	0.124070026	0.39375415
DRUG:CALCIUM_D_[CALCIUM_CARBONATE;COLECALCIFEROL]	10	0.31257576	0.12277278
DRUG:CALCIUM_D3	18	0.41793188	0.026233912
DRUG:CALCIUM_D3_ACIS	10	0.38682854	0.13662228
DRUG:CALCIUM_D3_STADA	8	0.13095021	0.4182906
DRUG:CALCIUM_DOBESILATE	4	-0.8789131	-0.083260775
DRUG:CALCIUM_DPANTOTHENATE/ERGOCALCIFEROL/NICOTINAMIDE/PYRIDOXINEHYDROCHLOR	8	0.21970934	0.42102268
DRUG:CALCIUM_DURA	8	0.07902185	0.37882826
DRUG:CALCIUM_EFFERVESCENT	12	-0.051763713	0.29252812
DRUG:CALCIUM_ERGOCALCIFEROL	12	0.08103531	0.06150198
DRUG:CALCIUM_FOLINATE_ACTAVIS	7	0.5638558	-0.17956975
DRUG:CALCIUM_FOR_CHW_WOMEN	5	0.2978606	0.07052687
DRUG:CALCIUM_FOR_WOMEN	18	0.44203132	0.10970804
DRUG:CALCIUM_FORTE	14	0.21057686	-0.027102739
DRUG:CALCIUM_GENERICON	0	-0.67271805	0.2059196
DRUG:CALCIUM_GLUBIONATE	9	-0.93936294	-0.39327097
DRUG:CALCIUM_GLUBIONATE\CALCIUM_LACTOBIONATE	0	-0.785881	0.08846316
DRUG:CALCIUM_GLUC	8	0.23523432	0.39436248
DRUG:CALCIUM_GLUCEPTATE	14	0.17648903	-0.05485642
DRUG:CALCIUM_GLUCEPTATE;CALCIUM_GLUCONATE	4	-0.8147547	-0.0027035475
DRUG:CALCIUM_GLUCONATE	9	-0.97812474	-0.52191114
DRUG:CALCIUM_GLUCONATE_/01282001/	10	0.34904182	0.13761541
DRUG:CALCIUM_GLUCONATE_MONOHYDRATE	1	0.6921154	-0.04868433
DRUG:CALCIUM_GLUCONATE\CALCIUM_LACTATE	4	-0.89332205	-0.038367808
DRUG:CALCIUM_GLUCONATE\DEXTROSE\MAGNESIUM_CHLORIDE\POTASSIUM_CHLORIDE\SODIUM_ACETATE\SODIUM_CHLORIDE\TRISODIUM_CITRATE_DIHYDRATE	0	-0.7354849	0.1805087
DRUG:CALCIUM_GLUCONATE\DEXTROSE\MAGNESIUM_SULFATE\POTASSIUM_ACETATE\POTASSIUM_PHOSPHATE,_DIBASIC\ZINC_SULFATE	16	-0.6377493	0.3346555
DRUG:CALCIUM_GLUCONATE\DEXTROSE\POTASSIUM_CHLORIDE\SODIUM_CHLORIDE	14	0.36297032	-0.18519856
DRUG:CALCIUM_GLYCEROPHOSPHATE	4	-0.8934709	-0.013584435
DRUG:CALCIUM_GLYCEROPHOSPHATE\CALCIUM_PHOSPHATE\GLUTAMIC_ACID\VITAMIN_B	8	0.13104692	0.4842877
DRUG:CALCIUM_GLYCEROPHOSPHATE\POLYETHYLENE_GLYCOLS\POWDERED_CELLULOSE\SACCHARIN_SODIUM_DIHYDRATE\SODIUM_HYDROXIDE\SODIUM_LAURYL_SULFATE\SODIUM_MAGNESIUM_SILICATE\SODIUM_MONOFLUOROPHOSPHATE\SORBITOL\WATER	16	-0.41082025	0.3997816
DRUG:CALCIUM_GLYCINATE	0	-0.824116	0.02642715
DRUG:CALCIUM_GUMMY	8	0.26129708	0.36524275
DRUG:CALCIUM_HYDROXIDE	6	0.4879707	-0.36992708
DRUG:CALCIUM_L-ASPARTATE	12	-0.111242026	0.40235904
DRUG:CALCIUM_L?ASPARTATE	18	0.4306475	0.060387433
DRUG:CALCIUM_LACTATE	9	-0.9418931	-0.27122352
DRUG:CALCIUM_LACTATE_GLUCONATE	4	-0.8785362	0.025129795
DRUG:CALCIUM_LACTATE_GLUCONATE_ANHYDROUS	0	-0.7009949	0.07288584
DRUG:CALCIUM_LACTATE;CALCIUM_PHOSPHATE;ERGOCALCIFEROL	0	-0.70082027	0.20171317
DRUG:CALCIUM_LACTATE\CALCIUM_PHOSPHATE\CHOLECALCIFEROL	4	-0.8542075	-0.008568317
DRUG:CALCIUM_LACTATE\CALCIUM_PHOSPHATE\ERGOCALCIFEROL	2	-0.16384518	0.51352143
DRUG:CALCIUM_LACTATE\DEXTROSE\POTASSIUM_CHLORIDE\SODIUM_BICARBONATE\SODIUM_CHLORIDE	8	0.07363776	0.436138
DRUG:CALCIUM_LACTOBIONATE	16	-0.5912319	0.3740957
DRUG:CALCIUM_LEVULINATE_ANHYDROUS\CHOLECALCIFEROL\CYANOCOBALAMIN	1	0.43165815	-0.18686669
DRUG:CALCIUM_MAGNESIUM_+_VITAMIN_D3	12	-0.009896539	0.19529763
DRUG:CALCIUM_MAGNESIUM_+_ZINC	18	0.45157987	0.24130371
DRUG:CALCIUM_MAGNESIUM_+_ZINC_/01320801/	10	0.22979638	0.26072267
DRUG:CALCIUM_MAGNESIUM_+_ZINC_[CALCIUM;MAGNESIUM;ZINC]	10	0.2491149	0.1555663
DRUG:CALCIUM_MAGNESIUM_/00591201/	16	-0.5506336	0.24849513
DRUG:CALCIUM_MAGNESIUM_AND_ZINC	16	-0.55321145	0.25264224
DRUG:CALCIUM_MAGNESIUM_CARBONATE	12	-0.1280081	0.40262368
DRUG:CALCIUM_MAGNESIUM_WITH_VITAMIN_D	18	0.41912273	0.043324023
DRUG:CALCIUM_MAGNESIUM_ZINC_/01320801/	18	0.5006987	0.12549368
DRUG:CALCIUM_MAGNESIUM_ZINC_VITAMIN_D3	16	-0.47192422	0.34361836
DRUG:CALCIUM_MAGNESIUM_ZINC_[CALCIUM;MAGNESIUM;ZINC]	2	-0.14218277	0.47859964
DRUG:CALCIUM_MAGNESIUM_[CALCIUM;MAGNESIUM]	16	-0.47600007	0.38226673
DRUG:CALCIUM_MALATE	16	-0.3407878	0.33762488
DRUG:CALCIUM_MONOETHYLFUMARATE\DIMETHYL_FUMARATE\MAGNESIUM_MONOETHYLFUMARATE\ZINC_MONOETHYLFUMARATE	4	-0.82621026	-0.055038482
DRUG:CALCIUM_OG_D-VITAMIN	5	0.13549405	0.16169682
DRUG:CALCIUM_OROTATE	6	0.5703018	-0.43164897
DRUG:CALCIUM_OTC	18	0.44138396	0.17774281
DRUG:CALCIUM_OXYBATE\MAGNESIUM_OXYBATE\POTASSIUM_OXYBATE\SODIUM_OXYBATE	3	-0.952983	-0.67765194
DRUG:CALCIUM_OYSTER_SHELL	2	-0.1298307	0.4300541
DRUG:CALCIUM_PANTOTHENATE	9	-0.9517829	-0.23517144
DRUG:CALCIUM_PANTOTHENATE;LIVER_EXTRACT;NICOTINAMIDE;PYRIDOXINE_HYDROCHLORI	4	-0.84493995	-0.047424763
DRUG:CALCIUM_PANTOTHENATE\CUPRIC_SULFATE\CYANOCOBALAMIN\FERROUS_ASPARTO_GLYCINATE\FERROUS_FUMARATE\FOLIC_ACID\MAGNESIUM_SULFATE\NIACINAMIDE\PYRIDOXINE_HYDROCHLORIDE\RIBOFLAVIN\SODIUM_ASCORBATE\THIAMINE_MONONITRATE\ZINC_SULFATE	2	-0.20480248	0.39564273
DRUG:CALCIUM_PANTOTHENATE\CYANOCOBALAMIN\NIACINAMIDE\PYRIDOXINE_HYDROCHLORIDE\RIBOFLAVIN\THIAMINE_HYDROCHLORIDE	4	-0.8845721	-0.060521156
DRUG:CALCIUM_PANTOTHENATE\CYANOCOBALAMIN\NIACINAMIDE\PYRIDOXINE_HYDROCHLORIDE\RIBOFLAVIN\THIAMINE_MONONITRATE	4	-0.8769352	0.006909013
DRUG:CALCIUM_PANTOTHENATE\DANTHRON	6	0.26930818	-0.5533803
DRUG:CALCIUM_PANTOTHENATE\NIACINAMIDE\PYRIDOXINE_HYDROCHLORIDE\RIBOFLAVIN\THIAMINE_HYDROCHLORIDE	0	-0.7908864	0.10956469
DRUG:CALCIUM_PANTOTHENATE\NIACINAMIDE\PYRIDOXINE_HYDROCHLORIDE\RIBOFLAVIN\THIAMINE_MONONITRATE	5	0.16308442	0.26780042
DRUG:CALCIUM_PANTOTHENATE\SENNA_LEAF	7	0.5764551	-0.13365144
DRUG:CALCIUM_PHOSPHATE	4	-0.8586844	-0.002566129
DRUG:CALCIUM_PHOSPHATE,_DIBASIC	0	-0.63312936	0.18166688
DRUG:CALCIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS	0	-0.69959104	0.14834943
DRUG:CALCIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS\ERGOCALCIFEROL	12	0.07460966	0.22570178
DRUG:CALCIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS\FERROUS_SUCCINATE\MAGNESIUM_HYDROXIDE	4	-0.46271276	-0.43202454
DRUG:CALCIUM_PHOSPHATE,_DIBASIC,_ANHYDROUS\MAGNESIUM_GLYCEROPHOSPHATE\PHOSPHORIC_ACID\SODIUM_PHOSPHATE,_DIBASIC	9	-0.9283014	-0.2655111
DRUG:CALCIUM_PHOSPHATE,_MONOBASIC,_ANHYDROUS\MAGNESIUM_GLYCEROPHOSPHATE\PHOSPHORIC_ACID\SODIUM_PHOSPHATE,_DIBASIC	1	0.3314314	-0.22579016
DRUG:CALCIUM_PHOSPHATE;CALCIUM_SODIUM_LACTATE;ERGOCALCIFEROL	12	-0.012625702	0.16092089
DRUG:CALCIUM_PHOSPHATE\CHOLECALCIFEROL	0	-0.69868225	0.17197928
DRUG:CALCIUM_PHOSPHATE\FOLIC_ACID	4	-0.72317463	-0.28545475
DRUG:CALCIUM_PICKEN	7	0.50530845	0.033655792
DRUG:CALCIUM_PIDOLATE	12	-0.21946096	0.09820166
DRUG:CALCIUM_PIDOLATE\CHOLECALCIFEROL	16	-0.37885675	0.3304157
DRUG:CALCIUM_PLUS	0	-0.6711533	0.23411384
DRUG:CALCIUM_PLUS_D3	4	-0.95431244	-0.13028574
DRUG:CALCIUM_PLUS_D3_+_MINERALS	8	0.2915605	0.40357277
DRUG:CALCIUM_PLUS_VIT_D	2	0.02685514	0.5080435
DRUG:CALCIUM_PLUS_VITAMIN_D	16	-0.3502133	0.24205485
DRUG:CALCIUM_PLUS_VITAMIN_D3	16	-0.47019207	0.34034237
DRUG:CALCIUM_POLYCARBOPHIL	9	-0.98084503	-0.37424493
DRUG:CALCIUM_POLYCARBOPHIL_OR_PSYLLIUM_HUSK	0	-0.75557905	0.08390087
DRUG:CALCIUM_POLYSTYRENE_SULFONATE	9	-0.915989	-0.43672428
DRUG:CALCIUM_POWDER	5	0.34186774	0.14297345
DRUG:CALCIUM_PYRUVATE	18	0.43100512	0.25485072
DRUG:CALCIUM_RESONIUM	12	0.021767221	0.19553277
DRUG:CALCIUM_SANDOZ_+_WITAMIN_D3	12	-0.05525305	0.36682752
DRUG:CALCIUM_SANDOZ_D	18	0.3474389	0.2253612
DRUG:CALCIUM_SANDOZ_D_OSTEO	18	0.50925124	0.08001414
DRUG:CALCIUM_SANDOZ_F	5	0.14104787	0.20769945
DRUG:CALCIUM_SANDOZ_[CALCIUM_CARBONATE;CALCIUM_GLUCONATE]	12	0.007745154	0.27084228
DRUG:CALCIUM_SODIUM_PHOSPHOSILICATE	16	-0.2962767	0.34530357
DRUG:CALCIUM_SULFATE	16	-0.47144216	0.44430086
DRUG:CALCIUM_SULFATE\HERBALS	16	-0.284703	0.3840219
DRUG:CALCIUM_SUPPLEMENT	18	0.30993888	0.28814456
DRUG:CALCIUM_SUPPLEMENT_WITH_VITAMIN_D	7	0.310237	-0.055709302
DRUG:CALCIUM_TAB_500MG	5	0.4051482	0.042277068
DRUG:CALCIUM_TAB_600MG	7	0.48436671	-0.044986486
DRUG:CALCIUM_TABLETS	1	0.4918806	0.021743178
DRUG:CALCIUM_VERLA_D	1	0.53051305	-0.24173827
DRUG:CALCIUM_VITAMIN_D+K	10	0.24987721	0.19687232
DRUG:CALCIUM_VITAMIN_D3	0	-0.74384797	0.15199617
DRUG:CALCIUM_VITAMIN_D3_ACIS	12	-0.12281452	0.31968936
DRUG:CALCIUM_VITAMINE_D3_BIOGARAN	17	0.7789736	-0.35335645
DRUG:CALCIUM_VITAMINE_D3_GNR	14	0.052300267	0.0024401844
DRUG:CALCIUM_W/_D	5	0.2533886	0.25311533
DRUG:CALCIUM_W/_VITAMIN_D	2	-0.17841831	0.47596148
