drug_name	n_signals	n_female_higher	n_male_higher	mean_log_ratio	max_log_ratio	min_log_ratio	female_pct
DONEPEZIL HYDROCHLORIDE	1	0	1	-1.027740009358747	-1.027740009358747	-1.027740009358747	0.0
TROSPIUM;XANOMELINE	1	0	1	-0.7868894393926067	-0.7868894393926067	-0.7868894393926067	0.0
DOSULEPIN	1	1	0	0.7635343346078702	0.7635343346078702	0.7635343346078702	100.0
ADAGRASIB	1	1	0	0.6227168873712192	0.6227168873712192	0.6227168873712192	100.0
TRIMETHOBENZAMIDE	1	0	1	-1.6749280941553892	-1.6749280941553892	-1.6749280941553892	0.0
DOXERCALCIFEROL	1	0	1	-0.8654415587978903	-0.8654415587978903	-0.8654415587978903	0.0
CEFADROXIL	1	1	0	0.5912490591171609	0.5912490591171609	0.5912490591171609	100.0
CATEQUENTINIB	1	1	0	0.7155458093226201	0.7155458093226201	0.7155458093226201	100.0
DUTASTERIDE;TAMSULOSIN	1	1	0	3.2710503667812167	3.2710503667812167	3.2710503667812167	100.0
ECONAZOLE	1	0	1	-1.4173956154594403	-1.4173956154594403	-1.4173956154594403	0.0
ECONAZOLE NITRATE	1	0	1	-0.7035522796307498	-0.7035522796307498	-0.7035522796307498	0.0
EDETIC ACID	1	1	0	1.695392853848623	1.695392853848623	1.695392853848623	100.0
DORZOLAMIDE\TIMOLOL	1	0	1	-0.7239096386363075	-0.7239096386363075	-0.7239096386363075	0.0
SODIUM PHENYLBUTYRATE	1	1	0	0.8409003926969252	0.8409003926969252	0.8409003926969252	100.0
FLUOCINOLONE ACETONIDE	1	0	1	-0.5144926775803584	-0.5144926775803584	-0.5144926775803584	0.0
ANIFROLUMAB	1	0	1	-0.8428609413273971	-0.8428609413273971	-0.8428609413273971	0.0
PRETOMANID	1	1	0	0.5439564412474429	0.5439564412474429	0.5439564412474429	100.0
ANAGRELIDE, TRIAL	1	0	1	-0.8358807428395625	-0.8358807428395625	-0.8358807428395625	0.0
ANAMORELIN	1	1	0	0.7328898617264965	0.7328898617264965	0.7328898617264965	100.0
MEPHENESIN	1	1	0	0.6519823165039016	0.6519823165039016	0.6519823165039016	100.0
BENZOCAINE	1	0	1	-1.446695975300036	-1.446695975300036	-1.446695975300036	0.0
METFORMIN HYDROCHLORIDE\VILDAGLIPTIN	1	1	0	0.9208689638146446	0.9208689638146446	0.9208689638146446	100.0
ANGIOTENSIN II	1	0	1	-1.0176290144840472	-1.0176290144840472	-1.0176290144840472	0.0
PRAMLINTIDE	1	1	0	1.1242904593636611	1.1242904593636611	1.1242904593636611	100.0
METHANOL	1	0	1	-0.7012929301088402	-0.7012929301088402	-0.7012929301088402	0.0
POTASSIUM NITRATE\SODIUM FLUORIDE	1	0	1	-0.7769587593205937	-0.7769587593205937	-0.7769587593205937	0.0
METHOHEXITAL	1	0	1	-0.6886812121227588	-0.6886812121227588	-0.6886812121227588	0.0
POTASSIUM ASPARTATE	1	0	1	-0.8994876366191251	-0.8994876366191251	-0.8994876366191251	0.0
METHOXSALEN	1	1	0	1.021104848547144	1.021104848547144	1.021104848547144	100.0
BENZOYLECGONINE	1	1	0	0.6811344421827634	0.6811344421827634	0.6811344421827634	100.0
METHYLENE BLUE	1	0	1	-0.652207803887182	-0.652207803887182	-0.652207803887182	0.0
METHYLENEDIOXYPYRROLIDINOHEXIOPHENONE	1	1	0	0.7726813903313996	0.7726813903313996	0.7726813903313996	100.0
POLYMYXIN B;TRIMETHOPRIM	1	0	1	-0.742713606568211	-0.742713606568211	-0.742713606568211	0.0
BENAZEPRIL HYDROCHLORIDE	1	0	1	-0.6580728294372984	-0.6580728294372984	-0.6580728294372984	0.0
POLYETHYLENE GLYCOL 3350\POTASSIUM CHLORIDE\SODIUM BICARBONATE\SODIUM CHLORIDE	1	0	1	-0.85985780021549	-0.85985780021549	-0.85985780021549	0.0
PIXANTRONE	1	1	0	1.189472930986153	1.189472930986153	1.189472930986153	100.0
MIDODRINE HYDROCHLORIDE	1	0	1	-0.6073059439112153	-0.6073059439112153	-0.6073059439112153	0.0
PIRTOBRUTINIB	1	1	0	0.8580944957075873	0.8580944957075873	0.8580944957075873	100.0
PIRITRAMIDE	1	1	0	0.6796437067951002	0.6796437067951002	0.6796437067951002	100.0
PIRIBEDIL	1	0	1	-1.2541850923214426	-1.2541850923214426	-1.2541850923214426	0.0
ANTIHEMORRHOIDS, UNSPECIFIED	1	0	1	-1.020062184264233	-1.020062184264233	-1.020062184264233	0.0
ANTIHYPERTENSIVES, UNSPECIFIED	1	0	1	-0.7710875275575264	-0.7710875275575264	-0.7710875275575264	0.0
PROCAINAMIDE	1	0	1	-0.8606308752675349	-0.8606308752675349	-0.8606308752675349	0.0
BENZTROPINE MESYLATE	1	1	0	0.504125692528878	0.504125692528878	0.504125692528878	100.0
MIPOMERSEN	1	0	1	-0.5325466519051076	-0.5325466519051076	-0.5325466519051076	0.0
QUIZARTINIB	1	0	1	-0.936232835084398	-0.936232835084398	-0.936232835084398	0.0
BICALUTAMIDE	1	1	0	1.336879069811736	1.336879069811736	1.336879069811736	100.0
LIOTHYRONINE SODIUM	1	0	1	-2.253626667371922	-2.253626667371922	-2.253626667371922	0.0
BEXAROTENE	1	0	1	-1.1388996928083626	-1.1388996928083626	-1.1388996928083626	0.0
BETAXOLOL	1	0	1	-2.7507034312756984	-2.7507034312756984	-2.7507034312756984	0.0
BETAMETHASONE;CLOTRIMAZOLE	1	1	0	0.662737605572736	0.662737605572736	0.662737605572736	100.0
AMLODIPINE;RAMIPRIL	1	1	0	0.7621541022082967	0.7621541022082967	0.7621541022082967	100.0
BETAMETHASONE VALERATE	1	1	0	1.2759628213381453	1.2759628213381453	1.2759628213381453	100.0
AMMONIUM LACTATE	1	0	1	-1.2079504856056558	-1.2079504856056558	-1.2079504856056558	0.0
BETAMETHASONE DIPROPIONATE\CLOTRIMAZOLE	1	0	1	-0.6933567265615503	-0.6933567265615503	-0.6933567265615503	0.0
AMOXICILLIN;CLARITHROMYCIN;ESOMEPRAZOLE	1	0	1	-0.6835815073162177	-0.6835815073162177	-0.6835815073162177	0.0
LOPRAZOLAM	1	1	0	0.8043494771215869	0.8043494771215869	0.8043494771215869	100.0
RADIUM-223 DICHLORIDE	1	1	0	3.555798211313693	3.555798211313693	3.555798211313693	100.0
QUININE SULFATE	1	0	1	-1.7173895776453354	-1.7173895776453354	-1.7173895776453354	0.0
BENZYDAMINE	1	0	1	-2.607575977359028	-2.607575977359028	-2.607575977359028	0.0
QUINIDINE	1	0	1	-1.621195341751732	-1.621195341751732	-1.621195341751732	0.0
BETA BLOCKERS, UNSPECIFIED	1	1	0	0.5877498795241254	0.5877498795241254	0.5877498795241254	100.0
AMPHETAMINE\DEXTROAMPHETAMINE	1	0	1	-0.7687410609441769	-0.7687410609441769	-0.7687410609441769	0.0
LOW MOLECULAR WEIGHT HEPARIN	1	0	1	-1.1446509617741518	-1.1446509617741518	-1.1446509617741518	0.0
LOXAPINE SUCCINATE	1	1	0	0.7805915096401996	0.7805915096401996	0.7805915096401996	100.0
BEROTRALSTAT	1	0	1	-1.0454325049124664	-1.0454325049124664	-1.0454325049124664	0.0
BERACTANT	1	1	0	0.9417176237032807	0.9417176237032807	0.9417176237032807	100.0
MACROGOL;POTASSIUM;SODIUM BICARBONATE	1	0	1	-1.5663446855784833	-1.5663446855784833	-1.5663446855784833	0.0
BEPOTASTINE	1	0	1	-0.7501682837638516	-0.7501682837638516	-0.7501682837638516	0.0
MAGNESIUM;POTASSIUM ASPARTATE	1	0	1	-2.388339970655868	-2.388339970655868	-2.388339970655868	0.0
MEASLES VACCINE;MUMPS VACCINE;RUBELLA VACCINE	1	0	1	-0.7403312954783309	-0.7403312954783309	-0.7403312954783309	0.0
MEBENDAZOLE	1	0	1	-0.8325253874275991	-0.8325253874275991	-0.8325253874275991	0.0
PIPERACILLIN SODIUM\TAZOBACTAM SODIUM	1	1	0	0.6702859498300917	0.6702859498300917	0.6702859498300917	100.0
MIRIKIZUMAB	1	1	0	0.7344755743741378	0.7344755743741378	0.7344755743741378	100.0
LINCOMYCIN	1	1	0	0.6880951822694596	0.6880951822694596	0.6880951822694596	100.0
NORETHISTERONE	1	0	1	-3.753423016718472	-3.753423016718472	-3.753423016718472	0.0
AZOSEMIDE	1	1	0	0.5223487993670277	0.5223487993670277	0.5223487993670277	100.0
AZILSARTAN;CHLORTALIDONE	1	0	1	-0.5282706222431426	-0.5282706222431426	-0.5282706222431426	0.0
AZILSARTAN	1	0	1	-0.7467375114799547	-0.7467375114799547	-0.7467375114799547	0.0
NIMODIPINE	1	0	1	-1.3472072648285567	-1.3472072648285567	-1.3472072648285567	0.0
PEGINTRON /01543001/	1	1	0	0.5144495029137648	0.5144495029137648	0.5144495029137648	100.0
AZELASTINE HYDROCHLORIDE	1	0	1	-0.8508256117370998	-0.8508256117370998	-0.8508256117370998	0.0
NITAZOXANIDE	1	0	1	-0.6751311701578062	-0.6751311701578062	-0.6751311701578062	0.0
ARTESUNATE	1	1	0	0.563410155145613	0.563410155145613	0.563410155145613	100.0
PEGINESATIDE	1	1	0	0.5483800358571504	0.5483800358571504	0.5483800358571504	100.0
ARTICAINE	1	0	1	-0.8623097770104451	-0.8623097770104451	-0.8623097770104451	0.0
PEGCETACOPLAN	1	0	1	-0.532141758582644	-0.532141758582644	-0.532141758582644	0.0
NITROPRUSSIDE	1	1	0	0.6290057562032592	0.6290057562032592	0.6290057562032592	100.0
AZATHIOPRINE SODIUM	1	0	1	-1.4304473825186705	-1.4304473825186705	-1.4304473825186705	0.0
PENICILLIN G PROCAINE	1	0	1	-0.6683917269121737	-0.6683917269121737	-0.6683917269121737	0.0
NORTRIPTYLINE HYDROCHLORIDE	1	0	1	-1.1201765126231331	-1.1201765126231331	-1.1201765126231331	0.0
PARALDEHYDE	1	1	0	3.4331050974967012	3.4331050974967012	3.4331050974967012	100.0
ODEVIXIBAT	1	1	0	0.6703320893743958	0.6703320893743958	0.6703320893743958	100.0
PARACETAMOL;PSEUDOEPHEDRINE;TRIPROLIDINE	1	1	0	1.385128275152324	1.385128275152324	1.385128275152324	100.0
PARACETAMOL;ACETILSALYCILIC ACID;CAFFEINE;SALICYLAMIDE	1	0	1	-0.6433354218651224	-0.6433354218651224	-0.6433354218651224	0.0
OLUTASIDENIB	1	0	1	-0.5212800107497224	-0.5212800107497224	-0.5212800107497224	0.0
PAPAVER SPP;PARACETAMOL	1	0	1	-0.6995541153312455	-0.6995541153312455	-0.6995541153312455	0.0
OMEGA-3-ACID ETHYL ESTERS	1	0	1	-0.6624347224873397	-0.6624347224873397	-0.6624347224873397	0.0
OPIPRAMOL	1	0	1	-0.834490031778873	-0.834490031778873	-0.834490031778873	0.0
OPIUM;PARACETAMOL	1	1	0	0.9246846574770977	0.9246846574770977	0.9246846574770977	100.0
ATROPA SPP;CALCIUM;COFFEA SPP;MATRICARIA SPP	1	1	0	0.5758796145926639	0.5758796145926639	0.5758796145926639	100.0
OXYBUTYNIN CHLORIDE	1	0	1	-1.0121222341564335	-1.0121222341564335	-1.0121222341564335	0.0
PENICILLIN G POTASSIUM	1	0	1	-1.0272359750287237	-1.0272359750287237	-1.0272359750287237	0.0
PENICILLIN G SODIUM	1	0	1	-1.0352802536486991	-1.0352802536486991	-1.0352802536486991	0.0
ANTILYMPHOCYTE IMMUNOGLOBULIN	1	1	0	0.6952625819192368	0.6952625819192368	0.6952625819192368	100.0
NALOXONE HYDROCHLORIDE	1	1	0	0.7641091483002374	0.7641091483002374	0.7641091483002374	100.0
PIMOZIDE	1	1	0	1.2013819967149972	1.2013819967149972	1.2013819967149972	100.0
MIRVASO TOPICAL GEL, 0.33%	1	0	1	-0.6545416154689763	-0.6545416154689763	-0.6545416154689763	0.0
MIZORIBINE	1	1	0	0.5010794849816042	0.5010794849816042	0.5010794849816042	100.0
BECLOMETASONE;FORMOTEROL	1	0	1	-0.8427158452088996	-0.8427158452088996	-0.8427158452088996	0.0
PHENYTOIN SODIUM	1	1	0	1.5595654659065739	1.5595654659065739	1.5595654659065739	100.0
APRACLONIDINE	1	0	1	-0.7331997625947118	-0.7331997625947118	-0.7331997625947118	0.0
PHENYLPROPANOLAMINE	1	0	1	-0.5308302069833108	-0.5308302069833108	-0.5308302069833108	0.0
PHENYLEPHRINE;PRAMOCAINE	1	0	1	-0.9229725513726983	-0.9229725513726983	-0.9229725513726983	0.0
NADOFARAGENE FIRADENOVEC	1	0	1	-1.4753797020898158	-1.4753797020898158	-1.4753797020898158	0.0
NAFCILLIN	1	1	0	1.2592857254524086	1.2592857254524086	1.2592857254524086	100.0
PHENELZINE SULFATE	1	0	1	-0.6644448187595642	-0.6644448187595642	-0.6644448187595642	0.0
NALDEMEDINE	1	0	1	-0.6915634313920025	-0.6915634313920025	-0.6915634313920025	0.0
BALSALAZIDE	1	0	1	-0.6921242662330035	-0.6921242662330035	-0.6921242662330035	0.0
PENICILLIN V POTASSIUM	1	0	1	-0.7402378020767455	-0.7402378020767455	-0.7402378020767455	0.0
NAPROXEN;PSEUDOEPHEDRINE	1	0	1	-0.5865642930406518	-0.5865642930406518	-0.5865642930406518	0.0
PEROSPIRONE	1	0	1	-0.5591641952462232	-0.5591641952462232	-0.5591641952462232	0.0
NATAMYCIN	1	0	1	-0.592075869175539	-0.592075869175539	-0.592075869175539	0.0
ARGATROBAN	1	1	0	0.7616577287444315	0.7616577287444315	0.7616577287444315	100.0
NECITUMUMAB	1	1	0	0.5216935821945743	0.5216935821945743	0.5216935821945743	100.0
PERAZINE	1	0	1	-0.6620217018164158	-0.6620217018164158	-0.6620217018164158	0.0
NEOMYCIN	1	1	0	1.1669392354447663	1.1669392354447663	1.1669392354447663	100.0
NEOSTIGMINE	1	1	0	0.5535229312651846	0.5535229312651846	0.5535229312651846	100.0
NETUPITANT;PALONOSETRON	1	0	1	-0.8696788190502078	-0.8696788190502078	-0.8696788190502078	0.0
NIACIN	1	0	1	-0.6909065525813674	-0.6909065525813674	-0.6909065525813674	0.0
NICARDIPINE HYDROCHLORIDE	1	1	0	0.8217324159260158	0.8217324159260158	0.8217324159260158	100.0
NICORETTE OTC 4MG	1	0	1	-0.5861241851544685	-0.5861241851544685	-0.5861241851544685	0.0
RELUGOLIX	1	1	0	3.4565912450215732	3.4565912450215732	3.4565912450215732	100.0
LINAGLIPTIN;METFORMIN	1	0	1	-1.0603406447319275	-1.0603406447319275	-1.0603406447319275	0.0
TAVABOROLE	1	0	1	-0.7601375030477898	-0.7601375030477898	-0.7601375030477898	0.0
ATAZANAVIR SULFATE	1	1	0	1.4838864957560691	1.4838864957560691	1.4838864957560691	100.0
GLUCARPIDASE	1	1	0	0.9117864267934941	0.9117864267934941	0.9117864267934941	100.0
GLUCOSE;SODIUM CHLORIDE	1	1	0	0.7026353354118191	0.7026353354118191	0.7026353354118191	100.0
SORGHUM HALEPENSE POLLEN	1	0	1	-1.2666803060915677	-1.2666803060915677	-1.2666803060915677	0.0
ALOGLIPTIN;METFORMIN	1	0	1	-0.6638898402258478	-0.6638898402258478	-0.6638898402258478	0.0
SOMATROGON	1	0	1	-1.0592677079600268	-1.0592677079600268	-1.0592677079600268	0.0
CAFFEINE;CODEINE;PARACETAMOL	1	0	1	-1.17600150310107	-1.17600150310107	-1.17600150310107	0.0
GLYCOPYRROLATE\INDACATEROL MALEATE	1	0	1	-0.9363234479709783	-0.9363234479709783	-0.9363234479709783	0.0
GLYCYRRHIZA SPP	1	1	0	0.6255515347554734	0.6255515347554734	0.6255515347554734	100.0
GONADORELIN	1	1	0	0.8278457334442164	0.8278457334442164	0.8278457334442164	100.0
SODIUM THIOSULFATE	1	0	1	-0.9416146813147699	-0.9416146813147699	-0.9416146813147699	0.0
SODIUM SULFIDE	1	0	1	-0.5115333659264807	-0.5115333659264807	-0.5115333659264807	0.0
GRAZOPREVIR	1	1	0	0.5645939194563221	0.5645939194563221	0.5645939194563221	100.0
HALOPERIDOL LACTATE	1	1	0	0.5406934842491138	0.5406934842491138	0.5406934842491138	100.0
ALOE SPP	1	0	1	-1.5995431951614463	-1.5995431951614463	-1.5995431951614463	0.0
HEMIN	1	0	1	-2.43402181351238	-2.43402181351238	-2.43402181351238	0.0
BUTYLSCOPOLAMINE	1	1	0	0.8650379050011773	0.8650379050011773	0.8650379050011773	100.0
HERBALS, UNSPECIFIED;SENNA SPP	1	0	1	-0.8174956176152115	-0.8174956176152115	-0.8174956176152115	0.0
HEROIN	1	1	0	1.818492355421828	1.818492355421828	1.818492355421828	100.0
SIPONIMOD, TRIAL	1	1	0	0.8136895371802781	0.8136895371802781	0.8136895371802781	100.0
HISTAMINE	1	0	1	-1.5688005878368254	-1.5688005878368254	-1.5688005878368254	0.0
SINCALIDE	1	0	1	-1.0379423161076646	-1.0379423161076646	-1.0379423161076646	0.0
HYALURONIDASE	1	1	0	1.145071548136975	1.145071548136975	1.145071548136975	100.0
SILODOSIN	1	1	0	1.9233589689292847	1.9233589689292847	1.9233589689292847	100.0
HYDROCHLOROTHIAZIDE;NEBIVOLOL	1	1	0	1.3332662198440302	1.3332662198440302	1.3332662198440302	100.0
AMBROSIA SPP	1	0	1	-1.2608707068970535	-1.2608707068970535	-1.2608707068970535	0.0
SEVELAMER CARBONATE	1	1	0	0.7947905955254999	0.7947905955254999	0.7947905955254999	100.0
SPESOLIMAB	1	0	1	-0.6454933419219753	-0.6454933419219753	-0.6454933419219753	0.0
STARCH	1	0	1	-0.8153385835907914	-0.8153385835907914	-0.8153385835907914	0.0
BUTALBITAL;CAFFEINE;CODEINE;PARACETAMOL	1	0	1	-0.5018622032020765	-0.5018622032020765	-0.5018622032020765	0.0
FOSCARNET SODIUM	1	1	0	1.404536991780768	1.404536991780768	1.404536991780768	100.0
TAPINAROF	1	0	1	-1.3262718561390185	-1.3262718561390185	-1.3262718561390185	0.0
FLUORINE	1	0	1	-0.6304206244717321	-0.6304206244717321	-0.6304206244717321	0.0
CALCIUM;GLUCOSE;LACTIC ACID;MAGNESIUM;POTASSIUM;SODIUM BICARBONATE;SODIUM CHLORIDE	1	1	0	0.6814204638890171	0.6814204638890171	0.6814204638890171	100.0
FLURAZEPAM HYDROCHLORIDE	1	1	0	0.7551515020414863	0.7551515020414863	0.7551515020414863	100.0
FLURBIPROFEN	1	0	1	-1.4935178772081854	-1.4935178772081854	-1.4935178772081854	0.0
FLUTEMETAMOL (18F)	1	0	1	-1.0505750249479937	-1.0505750249479937	-1.0505750249479937	0.0
TAGRAXOFUSP	1	1	0	1.616237641765987	1.616237641765987	1.616237641765987	100.0
CALCIUM;COPPER;VITAMIN C;VITAMIN E;ZINC	1	0	1	-0.6271036051837147	-0.6271036051837147	-0.6271036051837147	0.0
FOMEPIZOLE	1	1	0	0.6037759629535051	0.6037759629535051	0.6037759629535051	100.0
SUMATRIPTAN SUCCINATE	1	0	1	-1.3379022350909038	-1.3379022350909038	-1.3379022350909038	0.0
ALIZAPRIDE	1	0	1	-0.851018902696083	-0.851018902696083	-0.851018902696083	0.0
SULTIAME	1	0	1	-1.2115058272224115	-1.2115058272224115	-1.2115058272224115	0.0
SULINDAC	1	1	0	0.8154152556425531	0.8154152556425531	0.8154152556425531	100.0
GLASDEGIB	1	1	0	0.835232266975305	0.835232266975305	0.835232266975305	100.0
FOSPHENYTOIN SODIUM	1	1	0	0.6310933584611392	0.6310933584611392	0.6310933584611392	100.0
CALCIUM CHLORIDE	1	0	1	-0.683040692283712	-0.683040692283712	-0.683040692283712	0.0
FURAZOLIDONE	1	0	1	-2.630852429435356	-2.630852429435356	-2.630852429435356	0.0
FUTIBATINIB	1	1	0	0.5409653261099443	0.5409653261099443	0.5409653261099443	100.0
SULFADIAZINE;TRIMETHOPRIM	1	0	1	-2.9102413176908275	-2.9102413176908275	-2.9102413176908275	0.0
CALCIUM ACETATE	1	0	1	-0.7922780598461485	-0.7922780598461485	-0.7922780598461485	0.0
SULFACETAMIDE	1	1	0	0.5733576359892032	0.5733576359892032	0.5733576359892032	100.0
GADOPICLENOL	1	0	1	-1.441384870744526	-1.441384870744526	-1.441384870744526	0.0
STREPTOZOCIN	1	1	0	0.8904681234689509	0.8904681234689509	0.8904681234689509	100.0
GIMERACIL\OTERACIL\TEGAFUR	1	1	0	0.8982487011642296	0.8982487011642296	0.8982487011642296	100.0
GINKGO SPP	1	0	1	-2.2658124074714157	-2.2658124074714157	-2.2658124074714157	0.0
STEARIC ACID	1	1	0	0.5588172428973182	0.5588172428973182	0.5588172428973182	100.0
HYDROCHLOROTHIAZIDE\OLMESARTAN MEDOXOMIL	1	0	1	-0.8652376443181533	-0.8652376443181533	-0.8652376443181533	0.0
HYDROCORTISONE ACETATE	1	1	0	2.1308751860096433	2.1308751860096433	2.1308751860096433	100.0
REPOTRECTINIB	1	0	1	-0.585482945294248	-0.585482945294248	-0.585482945294248	0.0
RILUZOLE	1	1	0	0.5231020849138879	0.5231020849138879	0.5231020849138879	100.0
KANAMYCIN	1	1	0	1.4084681576236653	1.4084681576236653	1.4084681576236653	100.0
BREMELANOTIDE	1	0	1	-3.7210888076372037	-3.7210888076372037	-3.7210888076372037	0.0
RITUXIMAB;VORHYALURONIDASE ALFA	1	0	1	-0.5081328336763242	-0.5081328336763242	-0.5081328336763242	0.0
BOTULINUM ANTITOXIN	1	1	0	0.9138065196162062	0.9138065196162062	0.9138065196162062	100.0
LABETALOL HYDROCHLORIDE	1	0	1	-1.1473995801493633	-1.1473995801493633	-1.1473995801493633	0.0
LAMIVUDINE\NEVIRAPINE\ZIDOVUDINE	1	0	1	-1.2394074902151209	-1.2394074902151209	-1.2394074902151209	0.0
LAMIVUDINE\TENOFOVIR	1	0	1	-2.164526211728515	-2.164526211728515	-2.164526211728515	0.0
LAXATIVES, UNSPECIFIED	1	1	0	0.8746206382553483	0.8746206382553483	0.8746206382553483	100.0
LEDIPASVIR	1	1	0	1.7969247059725886	1.7969247059725886	1.7969247059725886	100.0
LEDIPASVIR\SOFOSBUVIR	1	1	0	0.5175208895747324	0.5175208895747324	0.5175208895747324	100.0
RIMEXOLONE	1	0	1	-0.6562873241837668	-0.6562873241837668	-0.6562873241837668	0.0
LESTAURTINIB	1	1	0	1.2806607479891587	1.2806607479891587	1.2806607479891587	100.0
LEUPROLIDE ACETATE	1	1	0	1.6094751345966583	1.6094751345966583	1.6094751345966583	100.0
ISOPRENALINE	1	1	0	0.9389517281081625	0.9389517281081625	0.9389517281081625	100.0
LEVACETYLLEUCINE	1	1	0	0.5250699600092501	0.5250699600092501	0.5250699600092501	100.0
LEVOBUNOLOL	1	0	1	-1.58659196374101	-1.58659196374101	-1.58659196374101	0.0
LEVOBUPIVACAINE	1	0	1	-1.3847994748341428	-1.3847994748341428	-1.3847994748341428	0.0
RIFAPENTINE	1	0	1	-0.8660393548703071	-0.8660393548703071	-0.8660393548703071	0.0
LEVONORGESTREL	1	0	1	-4.946367043524655	-4.946367043524655	-4.946367043524655	0.0
AMLODIPINE;INDAPAMIDE;PERINDOPRIL	1	0	1	-0.5500031270764243	-0.5500031270764243	-0.5500031270764243	0.0
LEVORPHANOL TARTRATE	1	0	1	-0.7576458515405284	-0.7576458515405284	-0.7576458515405284	0.0
LEVOSIMENDAN	1	1	0	0.6064182884481861	0.6064182884481861	0.6064182884481861	100.0
LEVOTHYROXINE;LIOTHYRONINE	1	0	1	-0.6017698529964806	-0.6017698529964806	-0.6017698529964806	0.0
REVUMENIB	1	1	0	0.5489662627851034	0.5489662627851034	0.5489662627851034	100.0
RETIGABINE	1	0	1	-1.5671633650060661	-1.5671633650060661	-1.5671633650060661	0.0
LIDOCAINE\MENTHOL	1	0	1	-0.5000252299653583	-0.5000252299653583	-0.5000252299653583	0.0
ISTRADEFYLLINE	1	1	0	0.838487450907103	0.838487450907103	0.838487450907103	100.0
ROLAPITANT	1	1	0	0.5245745100672073	0.5245745100672073	0.5245745100672073	100.0
HYDROCORTISONE;NEOMYCIN;POLYMYXIN B	1	0	1	-1.178055142977903	-1.178055142977903	-1.178055142977903	0.0
AMINO ACIDS, UNSPECIFIED;ELECTROLYTES, UNSPECIFIED;GLUCOSE;GLYCINE SPP	1	1	0	0.6605598017213357	0.6605598017213357	0.6605598017213357	100.0
BUPRENORPHINE\NALOXONE	1	0	1	-0.6146352975265985	-0.6146352975265985	-0.6146352975265985	0.0
HYDROXYZINE HYDROCHLORIDE	1	1	0	0.856821372286861	0.856821372286861	0.856821372286861	100.0
HYOSCYAMINE	1	0	1	-0.8974940823802885	-0.8974940823802885	-0.8974940823802885	0.0
HYPROMELLOSE	1	0	1	-0.703825131087803	-0.703825131087803	-0.703825131087803	0.0
IBRITUMOMAB TIUXETAN	1	1	0	0.9130802415769779	0.9130802415769779	0.9130802415769779	100.0
AMIKACIN SULFATE	1	0	1	-0.567041484311536	-0.567041484311536	-0.567041484311536	0.0
SEBELIPASE ALFA	1	0	1	-0.585257123458921	-0.585257123458921	-0.585257123458921	0.0
IBUPROFEN;PARACETAMOL	1	0	1	-0.7822594313591873	-0.7822594313591873	-0.7822594313591873	0.0
SALICYLIC ACID;SKIN CARE	1	0	1	-0.9382722285514093	-0.9382722285514093	-0.9382722285514093	0.0
IDARUBICIN HYDROCHLORIDE	1	1	0	0.9279424050064113	0.9279424050064113	0.9279424050064113	100.0
BUPIVACAINE HYDROCHLORIDE	1	1	0	0.5804809623845435	0.5804809623845435	0.5804809623845435	100.0
SAFINAMIDE	1	0	1	-0.9531220418569393	-0.9531220418569393	-0.9531220418569393	0.0
SACUBITRIL	1	1	0	1.6123658667055478	1.6123658667055478	1.6123658667055478	100.0
BRIMONIDINE TARTRATE	1	0	1	-0.8798744273560168	-0.8798744273560168	-0.8798744273560168	0.0
.ALPHA.-TOCOPHEROL ACETATE, D-	1	0	1	-3.3026117794732217	-3.3026117794732217	-3.3026117794732217	0.0
BUDESONIDE\FORMOTEROL FUMARATE	1	1	0	0.5099089457875978	0.5099089457875978	0.5099089457875978	100.0
INDAPAMIDE\PERINDOPRIL	1	1	0	0.9507692800760648	0.9507692800760648	0.9507692800760648	100.0
RUBIDIUM (82 RB) CHLORIDE	1	0	1	-1.208377095834643	-1.208377095834643	-1.208377095834643	0.0
ROZANOLIXIZUMAB	1	0	1	-0.5445713277597674	-0.5445713277597674	-0.5445713277597674	0.0
BROMFENAC	1	0	1	-0.5575172999185926	-0.5575172999185926	-0.5575172999185926	0.0
INSULIN;LIRAGLUTIDE	1	1	0	0.5759646347019153	0.5759646347019153	0.5759646347019153	100.0
ROSIGLITAZONE MALEATE	1	1	0	0.8952840913102831	0.8952840913102831	0.8952840913102831	100.0
ROPIVACAINE HYDROCHLORIDE	1	0	1	-0.5531418065677745	-0.5531418065677745	-0.5531418065677745	0.0
INTERLEUKINS	1	1	0	0.6577891249309737	0.6577891249309737	0.6577891249309737	100.0
IOBENGUANE (123 I)	1	0	1	-0.9109054455040013	-0.9109054455040013	-0.9109054455040013	0.0
IODINE (131 I)	1	0	1	-1.4274084728901029	-1.4274084728901029	-1.4274084728901029	0.0
MESALAMINE	1	1	0	0.6505938576639188	0.6505938576639188	0.6505938576639188	100.0
